index,code,date,token,token_7,close_b1,close_b2,close_b3
沪深300,sh000300,2025-02-07,顶分型,顶分型,3842.83,3892.7000000000003,3901.06
沪深300,sh000300,2025-02-10,包含关系,包含关系,3892.7000000000003,3901.06,3883.14
沪深300,sh000300,2025-02-11,跌涨跌_反转,转折,3901.06,3883.14,3919.86
沪深300,sh000300,2025-02-12,包含关系,包含关系,3883.14,3919.86,3905.14
沪深300,sh000300,2025-02-13,跌涨跌_反转,转折,3919.86,3905.14,3939.01
沪深300,sh000300,2025-02-14,包含关系,包含关系,3905.14,3939.01,3947.4
沪深300,sh000300,2025-02-17,涨跌涨_假突破,转折,3939.01,3947.4,3912.78
沪深300,sh000300,2025-02-18,包含关系,包含关系,3947.4,3912.78,3940.1600000000003
沪深300,sh000300,2025-02-19,包含关系,包含关系,3912.78,3940.1600000000003,3928.9
沪深300,sh000300,2025-02-20,包含关系,包含关系,3940.1600000000003,3928.9,3978.44
沪深300,sh000300,2025-02-21,涨跌涨,转折,3928.9,3978.44,3969.7200000000003
沪深300,sh000300,2025-02-24,顶分型,顶分型,3978.44,3969.7200000000003,3925.65
沪深300,sh000300,2025-02-25,底分型,底分型,3969.7200000000003,3925.65,3959.94
沪深300,sh000300,2025-02-26,简单上涨,方向,3925.65,3959.94,3968.12
沪深300,sh000300,2025-02-27,顶分型,顶分型,3959.94,3968.12,3890.05
沪深300,sh000300,2025-02-28,简单下跌,方向,3968.12,3890.05,3888.4700000000003
沪深300,sh000300,2025-03-03,简单下跌,方向,3890.05,3888.4700000000003,3885.2200000000003
沪深300,sh000300,2025-03-04,底分型,底分型,3888.4700000000003,3885.2200000000003,3902.57
沪深300,sh000300,2025-03-05,简单上涨,方向,3885.2200000000003,3902.57,3956.2400000000002
沪深300,sh000300,2025-03-06,涨跌涨,转折,3902.57,3956.2400000000002,3944.01
沪深300,sh000300,2025-03-07,顶分型,顶分型,3956.2400000000002,3944.01,3928.8
沪深300,sh000300,2025-03-10,跌涨跌_诱多,转折,3944.01,3928.8,3941.42
沪深300,sh000300,2025-03-11,底分型,底分型,3928.8,3941.42,3927.23
沪深300,sh000300,2025-03-12,顶分型,顶分型,3941.42,3927.23,3911.58
沪深300,sh000300,2025-03-13,底分型,底分型,3927.23,3911.58,4006.56
沪深300,sh000300,2025-03-14,涨跌涨,转折,3911.58,4006.56,3996.79
